route_id;order_id;truck_id;client_id;city_loading;city_unloading;datetime_loading_start_plan_order;datetime_loading_end_plan_order;datetime_unloading_start_plan_order;datetime_unloading_end_plan_order;datetime_loading_arrival_fact;datetime_loading_start_fact;datetime_loading_end_fact;datetime_loading_departure_fact;datetime_unloading_arrival_fact;datetime_unloading_start_fact;datetime_unloading_end_fact;datetime_unloading_departure_fact
75084;172156;в559са 750;15;Москва;Москва;17.03.2019 11:24;17.03.2019 12:38;17.03.2019 15:30;17.03.2019 17:30;16.03.2019 14:45;17.03.2019 09:00;17.03.2019 10:18;17.03.2019 10:18;17.03.2019 12:12;17.03.2019 12:45;17.03.2019 14:55;17.03.2019 14:55
75084;172417;в559са 750;15;Москва;Москва;18.03.2019 02:57;18.03.2019 04:11;18.03.2019 06:15;18.03.2019 08:15;17.03.2019 16:54;18.03.2019 00:00;18.03.2019 01:35;18.03.2019 01:35;18.03.2019 03:50;18.03.2019 04:30;18.03.2019 05:40;18.03.2019 05:40
75084;172795;в559са 750;15;Москва;Москва;18.03.2019 22:44;18.03.2019 23:58;19.03.2019 01:20;19.03.2019 03:20;18.03.2019 19:15;18.03.2019 20:00;18.03.2019 22:00;18.03.2019 22:00;18.03.2019 23:25;19.03.2019 00:45;19.03.2019 02:10;19.03.2019 02:10
75084;172961;в559са 750;15;Москва;Москва;20.03.2019 01:54;20.03.2019 03:08;20.03.2019 06:35;20.03.2019 08:35;19.03.2019 16:58;20.03.2019 00:20;20.03.2019 01:45;20.03.2019 01:45;20.03.2019 03:30;20.03.2019 05:00;20.03.2019 06:00;20.03.2019 06:00
75081;169121;к744рр 750;19;Ногинск;Смоленск;06.03.2019 17:00;06.03.2019 21:00;07.03.2019 14:00;07.03.2019 18:00;06.03.2019 14:15;06.03.2019 14:15;07.03.2019 02:35;07.03.2019 02:35;07.03.2019 14:00;07.03.2019 14:00;07.03.2019 17:00;07.03.2019 17:00
75081;169276;к744рр 750;15;Москва;Москва;08.03.2019 13:21;08.03.2019 14:35;08.03.2019 16:45;08.03.2019 18:45;08.03.2019 13:21;08.03.2019 13:21;08.03.2019 18:45;08.03.2019 18:45;08.03.2019 20:36;08.03.2019 20:36;08.03.2019 22:47;08.03.2019 22:47
75081;169513;к744рр 750;18;Москва;Санкт-Петербург;09.03.2019 12:10;09.03.2019 12:10;11.03.2019 00:00;11.03.2019 00:00;09.03.2019 11:00;09.03.2019 11:00;09.03.2019 12:55;09.03.2019 12:55;10.03.2019 01:38;10.03.2019 01:38;11.03.2019 00:00;11.03.2019 00:00
75081;170020;к744рр 750;5;Санкт-Петербург;Москва;11.03.2019 12:00;11.03.2019 14:00;12.03.2019 11:00;12.03.2019 13:00;11.03.2019 05:00;11.03.2019 05:00;11.03.2019 12:42;11.03.2019 12:42;12.03.2019 01:53;12.03.2019 01:53;12.03.2019 11:05;12.03.2019 11:05
75081;170435;к744рр 750;37;Тула;Москва;12.03.2019 20:00;13.03.2019 00:00;13.03.2019 04:00;13.03.2019 08:00;12.03.2019 18:40;12.03.2019 18:40;12.03.2019 22:10;12.03.2019 22:10;13.03.2019 02:25;13.03.2019 02:25;13.03.2019 08:00;13.03.2019 08:00
75081;170736;к744рр 750;19;Ногинск;Воронеж;13.03.2019 17:00;13.03.2019 21:00;14.03.2019 08:00;14.03.2019 12:00;13.03.2019 16:00;13.03.2019 16:00;13.03.2019 21:00;13.03.2019 21:00;14.03.2019 08:00;14.03.2019 08:00;14.03.2019 12:00;14.03.2019 12:00
75081;171425;к744рр 750;56;Липецк;Москва;15.03.2019 15:00;15.03.2019 16:18;16.03.2019 11:00;16.03.2019 13:00;15.03.2019 15:00;15.03.2019 16:30;15.03.2019 17:00;15.03.2019 17:10;16.03.2019 01:30;16.03.2019 10:20;16.03.2019 12:00;16.03.2019 12:00
75081;172125;к744рр 750;18;Москва;Санкт-Петербург;17.03.2019 09:00;17.03.2019 12:00;18.03.2019 09:00;18.03.2019 11:00;17.03.2019 08:20;17.03.2019 08:20;17.03.2019 10:10;17.03.2019 10:10;18.03.2019 01:25;18.03.2019 01:25;18.03.2019 01:40;18.03.2019 01:40
75081;172690;к744рр 750;18;Санкт-Петербург;Москва;18.03.2019 20:00;18.03.2019 22:00;19.03.2019 22:00;20.03.2019 00:00;18.03.2019 15:00;18.03.2019 15:00;18.03.2019 20:00;18.03.2019 20:00;19.03.2019 18:30;19.03.2019 18:30;19.03.2019 22:00;19.03.2019 22:12
75079;167983;а286мт 750;18;Москва;Москва;05.03.2019 16:45;05.03.2019 17:06;05.03.2019 17:45;05.03.2019 18:06;05.03.2019 16:45;05.03.2019 16:45;05.03.2019 22:00;05.03.2019 22:00;05.03.2019 22:25;05.03.2019 22:25;05.03.2019 23:00;05.03.2019 23:00
75079;167984;а286мт 750;18;Москва;Москва;05.03.2019 20:25;05.03.2019 20:46;05.03.2019 21:25;05.03.2019 21:46;05.03.2019 23:25;05.03.2019 23:25;06.03.2019 02:40;06.03.2019 02:40;06.03.2019 03:00;06.03.2019 03:00;06.03.2019 03:30;06.03.2019 03:30
75079;168801;а286мт 750;15;Москва;Москва;06.03.2019 21:54;06.03.2019 23:08;07.03.2019 01:00;07.03.2019 03:00;06.03.2019 17:30;06.03.2019 21:54;06.03.2019 23:50;06.03.2019 23:50;07.03.2019 00:55;07.03.2019 10:20;07.03.2019 11:00;07.03.2019 11:06
75079;168856;а286мт 750;15;Москва;Москва;07.03.2019 16:42;07.03.2019 17:56;07.03.2019 21:00;07.03.2019 23:00;07.03.2019 17:48;07.03.2019 17:48;07.03.2019 20:00;07.03.2019 20:00;07.03.2019 22:58;07.03.2019 22:58;08.03.2019 05:03;08.03.2019 05:03
75079;168862;а286мт 750;15;Москва;Москва;07.03.2019 03:00;07.03.2019 04:14;07.03.2019 06:06;07.03.2019 08:06;07.03.2019 00:55;07.03.2019 10:20;07.03.2019 11:00;07.03.2019 11:06;07.03.2019 12:50;07.03.2019 12:50;07.03.2019 17:43;07.03.2019 17:43
75079;169299;а286мт 750;20;Ногинск;Москва;08.03.2019 11:00;08.03.2019 14:00;08.03.2019 21:00;09.03.2019 00:00;08.03.2019 10:25;08.03.2019 10:25;08.03.2019 12:23;08.03.2019 12:23;08.03.2019 17:00;08.03.2019 17:00;08.03.2019 20:40;08.03.2019 20:40
75079;169512;а286мт 750;18;Москва;Санкт-Петербург;09.03.2019 04:30;09.03.2019 04:30;10.03.2019 16:00;10.03.2019 16:00;08.03.2019 21:40;08.03.2019 21:40;09.03.2019 09:08;09.03.2019 09:08;10.03.2019 13:08;10.03.2019 13:08;10.03.2019 20:40;10.03.2019 20:40
75079;170026;а286мт 750;5;Санкт-Петербург;Москва;11.03.2019 09:00;11.03.2019 11:00;12.03.2019 10:00;12.03.2019 12:00;11.03.2019 06:30;11.03.2019 06:30;11.03.2019 19:00;11.03.2019 19:00;12.03.2019 10:00;12.03.2019 10:00;12.03.2019 16:45;12.03.2019 16:45
75079;170638;а286мт 750;15;Москва;Москва;12.03.2019 20:24;12.03.2019 21:38;13.03.2019 01:00;13.03.2019 03:00;12.03.2019 19:22;12.03.2019 21:17;12.03.2019 23:54;12.03.2019 23:54;13.03.2019 02:20;13.03.2019 09:25;13.03.2019 10:00;13.03.2019 10:00
75079;170874;а286мт 750;15;Москва;Москва;13.03.2019 12:54;13.03.2019 14:08;13.03.2019 17:00;13.03.2019 19:00;13.03.2019 12:10;13.03.2019 16:40;13.03.2019 17:40;13.03.2019 17:40;13.03.2019 21:05;14.03.2019 09:00;14.03.2019 09:30;14.03.2019 09:30
75079;171081;а286мт 750;15;Москва;Москва;14.03.2019 10:24;14.03.2019 11:38;14.03.2019 14:30;14.03.2019 16:30;14.03.2019 10:24;14.03.2019 10:55;14.03.2019 11:55;14.03.2019 11:55;14.03.2019 16:10;14.03.2019 17:00;14.03.2019 20:40;14.03.2019 20:40
75079;171488;а286мт 750;15;Москва;Москва;15.03.2019 00:24;15.03.2019 01:38;15.03.2019 05:00;15.03.2019 07:00;14.03.2019 22:30;14.03.2019 23:30;15.03.2019 01:55;15.03.2019 01:55;15.03.2019 04:28;15.03.2019 10:40;15.03.2019 11:50;15.03.2019 11:50
75079;171647;а286мт 750;15;Москва;Москва;15.03.2019 07:00;15.03.2019 09:00;15.03.2019 10:42;15.03.2019 12:42;15.03.2019 04:28;15.03.2019 10:40;15.03.2019 11:50;15.03.2019 11:50;15.03.2019 14:00;15.03.2019 14:20;15.03.2019 16:00;15.03.2019 16:00
75079;171882;а286мт 750;15;Москва;Москва;15.03.2019 20:54;15.03.2019 22:08;16.03.2019 01:00;16.03.2019 03:00;15.03.2019 20:00;15.03.2019 21:09;15.03.2019 23:54;15.03.2019 23:54;16.03.2019 00:59;16.03.2019 11:00;16.03.2019 12:21;16.03.2019 12:21
75079;172054;а286мт 750;15;Москва;Москва;16.03.2019 03:00;16.03.2019 04:14;16.03.2019 07:36;16.03.2019 09:36;16.03.2019 00:59;16.03.2019 11:00;16.03.2019 12:21;16.03.2019 12:21;16.03.2019 15:00;16.03.2019 15:00;16.03.2019 21:00;16.03.2019 21:00
75079;172138;а286мт 750;15;Москва;Москва;16.03.2019 20:42;16.03.2019 21:56;17.03.2019 00:01;17.03.2019 02:01;16.03.2019 15:00;16.03.2019 15:00;16.03.2019 21:00;16.03.2019 21:00;16.03.2019 23:00;16.03.2019 23:00;17.03.2019 01:00;17.03.2019 01:00
75079;172411;а286мт 750;15;Москва;Москва;17.03.2019 19:54;17.03.2019 21:08;18.03.2019 00:00;18.03.2019 02:00;17.03.2019 18:54;17.03.2019 19:54;17.03.2019 21:00;17.03.2019 21:00;17.03.2019 22:30;17.03.2019 22:50;17.03.2019 23:40;17.03.2019 23:40
75079;172424;а286мт 750;15;Москва;Чехов;18.03.2019 16:36;18.03.2019 17:50;18.03.2019 22:00;19.03.2019 00:00;18.03.2019 12:30;18.03.2019 16:30;18.03.2019 17:54;18.03.2019 17:54;18.03.2019 22:00;18.03.2019 22:00;19.03.2019 00:50;19.03.2019 00:50
75079;172721;а286мт 750;20;Владимир;Москва;19.03.2019 11:00;19.03.2019 14:00;19.03.2019 22:00;20.03.2019 01:00;19.03.2019 09:20;19.03.2019 09:20;19.03.2019 10:24;19.03.2019 10:24;19.03.2019 18:00;19.03.2019 18:00;19.03.2019 21:00;19.03.2019 21:00
75073;167846;у451св 750;20;Владимир;Москва;05.03.2019 10:00;05.03.2019 13:00;05.03.2019 21:00;06.03.2019 00:00;05.03.2019 00:10;05.03.2019 00:10;05.03.2019 07:30;05.03.2019 07:30;05.03.2019 14:55;05.03.2019 14:55;05.03.2019 18:32;05.03.2019 18:32
75073;168374;у451св 750;56;Чехов;Москва;06.03.2019 09:00;06.03.2019 11:00;06.03.2019 12:00;06.03.2019 14:00;06.03.2019 08:40;06.03.2019 09:05;06.03.2019 09:45;06.03.2019 10:00;06.03.2019 10:50;06.03.2019 10:50;06.03.2019 13:00;06.03.2019 13:00
75073;168587;у451св 750;17;Чехов;Оренбург;06.03.2019 22:00;07.03.2019 01:00;09.03.2019 14:00;09.03.2019 17:00;06.03.2019 18:27;06.03.2019 18:27;07.03.2019 06:10;07.03.2019 06:10;09.03.2019 10:04;09.03.2019 10:04;09.03.2019 10:22;09.03.2019 10:22
75073;169833;у451св 750;0;Самара;Казань;10.03.2019 15:00;10.03.2019 17:00;11.03.2019 04:30;11.03.2019 06:30;10.03.2019 08:10;10.03.2019 08:10;10.03.2019 16:03;10.03.2019 16:03;11.03.2019 03:25;11.03.2019 03:25;11.03.2019 05:40;11.03.2019 05:40
75073;170055;у451св 750;16;Казань;Ногинск;11.03.2019 20:00;11.03.2019 23:00;13.03.2019 05:00;13.03.2019 08:00;11.03.2019 13:52;11.03.2019 13:52;11.03.2019 22:35;11.03.2019 22:35;12.03.2019 22:50;12.03.2019 22:50;13.03.2019 09:30;13.03.2019 09:30
75073;170631;у451св 750;33;Москва;Ростов на Дону;13.03.2019 14:00;13.03.2019 16:00;15.03.2019 09:00;15.03.2019 09:00;13.03.2019 14:00;13.03.2019 14:00;13.03.2019 16:00;13.03.2019 16:00;14.03.2019 23:00;14.03.2019 23:00;15.03.2019 09:00;15.03.2019 09:00
75073;171289;у451св 750;56;Тихорецк;Москва;15.03.2019 13:00;15.03.2019 14:18;17.03.2019 11:00;17.03.2019 13:00;15.03.2019 13:00;15.03.2019 13:00;15.03.2019 14:25;15.03.2019 14:25;17.03.2019 07:10;17.03.2019 08:10;17.03.2019 08:50;17.03.2019 08:50
75073;172126;у451св 750;18;Москва;Санкт-Петербург;17.03.2019 14:00;17.03.2019 17:00;18.03.2019 14:00;18.03.2019 16:00;17.03.2019 10:46;17.03.2019 10:46;17.03.2019 13:07;17.03.2019 13:07;18.03.2019 11:20;18.03.2019 11:20;18.03.2019 20:08;18.03.2019 20:08
75073;172671;у451св 750;18;Санкт-Петербург;Ульяновск;18.03.2019 18:00;18.03.2019 20:00;21.03.2019 22:00;22.03.2019 00:00;18.03.2019 11:20;18.03.2019 11:20;18.03.2019 20:08;18.03.2019 20:08;21.03.2019 15:49;21.03.2019 15:49;22.03.2019 00:00;22.03.2019 00:00
75071;167527;в637са 750;37;Тула;Москва;04.03.2019 20:00;05.03.2019 00:00;05.03.2019 04:00;05.03.2019 08:00;04.03.2019 19:00;04.03.2019 19:00;04.03.2019 22:20;04.03.2019 22:20;05.03.2019 02:55;05.03.2019 02:55;05.03.2019 19:10;05.03.2019 19:10
75071;168362;в637са 750;15;Москва;Москва;06.03.2019 02:59;06.03.2019 04:13;06.03.2019 07:05;06.03.2019 09:05;05.03.2019 21:54;06.03.2019 00:59;06.03.2019 07:05;06.03.2019 07:05;06.03.2019 10:15;06.03.2019 10:30;06.03.2019 12:20;06.03.2019 12:20
75071;168806;в637са 750;15;Москва;Москва;06.03.2019 20:24;06.03.2019 21:38;07.03.2019 01:00;07.03.2019 03:00;06.03.2019 19:15;06.03.2019 19:15;06.03.2019 20:45;06.03.2019 20:45;06.03.2019 23:15;07.03.2019 09:37;07.03.2019 10:34;07.03.2019 10:40
75071;169279;в637са 750;15;Москва;Москва;08.03.2019 07:29;08.03.2019 08:43;08.03.2019 11:35;08.03.2019 13:35;07.03.2019 13:22;07.03.2019 13:22;08.03.2019 08:19;08.03.2019 08:19;08.03.2019 10:15;08.03.2019 12:20;08.03.2019 12:45;08.03.2019 16:40
75071;169555;в637са 750;15;Москва;Москва;08.03.2019 23:54;09.03.2019 01:08;09.03.2019 02:00;09.03.2019 05:00;08.03.2019 18:53;08.03.2019 18:53;08.03.2019 20:58;08.03.2019 20:58;08.03.2019 21:50;09.03.2019 09:56;09.03.2019 11:07;09.03.2019 11:07
75071;169664;в637са 750;15;Москва;Москва;09.03.2019 05:00;09.03.2019 07:00;09.03.2019 08:42;09.03.2019 10:42;08.03.2019 21:50;09.03.2019 09:56;09.03.2019 11:07;09.03.2019 11:07;09.03.2019 12:04;09.03.2019 12:13;09.03.2019 13:01;09.03.2019 13:01
75071;169665;в637са 750;37;Брянск;Москва;10.03.2019 18:00;10.03.2019 22:00;11.03.2019 09:00;11.03.2019 13:00;10.03.2019 12:15;10.03.2019 12:15;10.03.2019 20:35;10.03.2019 20:35;11.03.2019 09:00;11.03.2019 12:20;11.03.2019 16:30;11.03.2019 16:30
75071;170436;в637са 750;23;Москва;Самара;12.03.2019 10:00;12.03.2019 10:00;14.03.2019 09:00;14.03.2019 12:00;12.03.2019 01:11;12.03.2019 01:11;12.03.2019 13:58;12.03.2019 13:58;13.03.2019 20:40;13.03.2019 20:40;15.03.2019 12:00;15.03.2019 12:00
75071;171843;в637са 750;17;Тольятти;Казань;16.03.2019 02:00;16.03.2019 04:00;16.03.2019 18:27;16.03.2019 20:27;15.03.2019 19:50;15.03.2019 19:50;16.03.2019 03:55;16.03.2019 03:55;16.03.2019 13:00;16.03.2019 13:00;16.03.2019 13:47;16.03.2019 13:47
75070;169109;о043ск 750;19;Ногинск;Пермь;06.03.2019 17:00;06.03.2019 21:00;09.03.2019 10:00;09.03.2019 14:00;06.03.2019 10:00;06.03.2019 10:00;07.03.2019 04:30;07.03.2019 04:30;08.03.2019 16:08;08.03.2019 16:08;09.03.2019 10:52;09.03.2019 10:52
75070;169624;о043ск 750;16;Ижевск;Тольятти;10.03.2019 12:00;10.03.2019 15:00;11.03.2019 14:00;11.03.2019 17:00;10.03.2019 10:00;10.03.2019 10:00;10.03.2019 11:45;10.03.2019 11:45;11.03.2019 10:50;11.03.2019 10:50;11.03.2019 17:40;11.03.2019 17:40
75070;170053;о043ск 750;0;Самара;Самара;11.03.2019 22:30;11.03.2019 23:48;12.03.2019 01:30;12.03.2019 02:48;11.03.2019 20:00;11.03.2019 20:00;11.03.2019 23:00;11.03.2019 23:00;12.03.2019 00:00;12.03.2019 00:00;12.03.2019 00:40;12.03.2019 00:40
75070;170430;о043ск 750;0;Самара;Магнитогорск;12.03.2019 19:00;12.03.2019 20:18;14.03.2019 07:00;14.03.2019 09:00;12.03.2019 02:08;12.03.2019 02:08;12.03.2019 18:40;12.03.2019 18:40;13.03.2019 23:00;13.03.2019 23:00;14.03.2019 07:00;14.03.2019 07:00
75070;172168;о043ск 750;16;Ижевск;Москва;16.03.2019 07:00;16.03.2019 10:00;18.03.2019 17:00;18.03.2019 20:00;16.03.2019 00:56;16.03.2019 00:56;16.03.2019 06:55;16.03.2019 06:55;18.03.2019 15:00;18.03.2019 15:00;18.03.2019 19:30;18.03.2019 19:30
75068;168011;о060ск 750;15;Москва;Москва;05.03.2019 03:24;05.03.2019 04:38;05.03.2019 10:00;05.03.2019 12:00;04.03.2019 23:35;05.03.2019 03:50;05.03.2019 06:25;05.03.2019 06:25;05.03.2019 10:10;05.03.2019 10:20;05.03.2019 12:20;05.03.2019 12:20
75068;168330;о060ск 750;15;Москва;Москва;05.03.2019 21:12;05.03.2019 22:26;06.03.2019 03:00;06.03.2019 05:00;05.03.2019 21:03;05.03.2019 21:07;06.03.2019 01:27;06.03.2019 01:27;06.03.2019 04:04;06.03.2019 04:28;06.03.2019 07:15;06.03.2019 07:15
75068;168745;о060ск 750;20;Ногинск;Москва;07.03.2019 05:00;07.03.2019 08:00;07.03.2019 15:00;07.03.2019 18:00;06.03.2019 21:21;06.03.2019 21:21;07.03.2019 04:53;07.03.2019 04:53;07.03.2019 07:15;07.03.2019 07:15;07.03.2019 14:10;07.03.2019 14:10
75068;169488;о060ск 750;19;Ногинск;Воронеж;07.03.2019 18:00;07.03.2019 22:00;09.03.2019 11:00;09.03.2019 12:00;07.03.2019 18:00;07.03.2019 18:00;08.03.2019 07:50;08.03.2019 07:50;09.03.2019 10:35;09.03.2019 10:35;09.03.2019 11:36;09.03.2019 11:36
75068;169510;о060ск 750;37;Брянск;Москва;09.03.2019 18:00;09.03.2019 22:00;10.03.2019 09:00;10.03.2019 13:00;09.03.2019 18:00;09.03.2019 18:00;09.03.2019 20:30;09.03.2019 20:30;10.03.2019 02:20;10.03.2019 02:20;10.03.2019 15:30;10.03.2019 15:30
75068;170093;о060ск 750;15;Москва;Москва;10.03.2019 22:24;10.03.2019 23:38;11.03.2019 03:00;11.03.2019 05:00;10.03.2019 19:55;10.03.2019 19:55;10.03.2019 22:20;10.03.2019 22:20;11.03.2019 00:10;11.03.2019 00:10;11.03.2019 09:41;11.03.2019 09:41
75068;170344;о060ск 750;15;Москва;Москва;12.03.2019 04:24;12.03.2019 05:38;12.03.2019 09:00;12.03.2019 11:00;11.03.2019 14:03;12.03.2019 00:45;12.03.2019 02:40;12.03.2019 02:40;12.03.2019 04:20;12.03.2019 04:20;12.03.2019 12:26;12.03.2019 12:26
75068;170348;о060ск 750;15;Москва;Москва;11.03.2019 05:00;11.03.2019 07:00;11.03.2019 10:12;11.03.2019 12:12;11.03.2019 09:50;11.03.2019 09:50;11.03.2019 11:51;11.03.2019 11:51;11.03.2019 14:03;12.03.2019 00:45;12.03.2019 02:40;12.03.2019 02:40
75068;170554;о060ск 750;15;Москва;Москва;13.03.2019 05:54;13.03.2019 07:08;13.03.2019 10:00;13.03.2019 12:00;12.03.2019 13:17;12.03.2019 21:36;13.03.2019 00:00;13.03.2019 00:00;13.03.2019 02:00;13.03.2019 09:45;13.03.2019 11:45;13.03.2019 11:45
75068;171078;о060ск 750;15;Москва;Москва;13.03.2019 22:29;13.03.2019 23:43;14.03.2019 02:35;14.03.2019 04:35;13.03.2019 14:40;14.03.2019 02:00;14.03.2019 03:31;14.03.2019 03:31;14.03.2019 05:10;14.03.2019 05:20;14.03.2019 07:50;14.03.2019 07:50
75068;171671;о060ск 750;19;Ногинск;Казань;14.03.2019 18:00;14.03.2019 22:00;16.03.2019 10:00;16.03.2019 13:00;14.03.2019 17:00;14.03.2019 17:00;15.03.2019 02:00;15.03.2019 02:00;16.03.2019 10:00;16.03.2019 10:00;16.03.2019 13:00;16.03.2019 13:00
75068;171898;о060ск 750;16;Казань;Ногинск;17.03.2019 08:00;17.03.2019 11:00;18.03.2019 17:00;18.03.2019 20:00;17.03.2019 05:54;17.03.2019 05:54;17.03.2019 16:57;17.03.2019 16:57;18.03.2019 15:20;18.03.2019 15:20;18.03.2019 20:00;18.03.2019 20:00
74791;167224;к728рр 750;33;Москва;Ростов на Дону;03.03.2019 14:00;03.03.2019 16:00;05.03.2019 09:00;05.03.2019 09:00;03.03.2019 13:30;03.03.2019 13:30;03.03.2019 19:59;03.03.2019 19:59;05.03.2019 09:00;05.03.2019 09:00;05.03.2019 13:00;05.03.2019 13:00
74791;168170;к728рр 750;40;Тихорецк;Казань;06.03.2019 11:00;06.03.2019 12:18;09.03.2019 12:00;09.03.2019 14:00;06.03.2019 11:00;06.03.2019 11:00;06.03.2019 12:20;06.03.2019 12:20;09.03.2019 09:00;09.03.2019 09:10;09.03.2019 09:50;09.03.2019 10:00
74791;169779;к728рр 750;16;Казань;Санкт-Петербург;09.03.2019 18:00;09.03.2019 21:00;12.03.2019 10:00;12.03.2019 13:00;09.03.2019 18:00;09.03.2019 18:00;09.03.2019 21:00;09.03.2019 21:00;12.03.2019 09:30;12.03.2019 09:30;12.03.2019 11:32;12.03.2019 11:32
74791;170392;к728рр 750;10;Санкт-Петербург;Москва;12.03.2019 16:00;12.03.2019 19:00;13.03.2019 16:00;13.03.2019 19:00;12.03.2019 12:00;12.03.2019 12:00;13.03.2019 12:00;13.03.2019 12:00;13.03.2019 14:05;13.03.2019 14:05;13.03.2019 18:00;13.03.2019 18:00
74791;171066;к728рр 750;18;Москва;Санкт-Петербург;14.03.2019 22:00;15.03.2019 01:00;15.03.2019 22:00;16.03.2019 01:00;14.03.2019 19:05;14.03.2019 19:05;14.03.2019 23:00;14.03.2019 23:00;15.03.2019 21:10;15.03.2019 21:10;16.03.2019 05:56;16.03.2019 05:56
74791;171848;к728рр 750;18;Санкт-Петербург;Ульяновск;16.03.2019 01:00;16.03.2019 03:00;19.03.2019 05:00;19.03.2019 07:00;15.03.2019 21:10;15.03.2019 21:10;16.03.2019 05:56;16.03.2019 05:56;18.03.2019 19:00;18.03.2019 19:00;18.03.2019 20:35;18.03.2019 20:35
74788;167934;в549са 750;18;Санкт-Петербург;Москва;05.03.2019 08:00;05.03.2019 10:00;06.03.2019 06:00;06.03.2019 08:00;05.03.2019 07:00;05.03.2019 07:00;05.03.2019 12:22;05.03.2019 12:22;06.03.2019 01:40;06.03.2019 01:40;06.03.2019 10:00;06.03.2019 10:00
74788;168160;в549са 750;19;Ногинск;Смоленск;06.03.2019 17:00;06.03.2019 21:00;07.03.2019 08:00;07.03.2019 12:00;06.03.2019 14:00;06.03.2019 14:00;07.03.2019 02:43;07.03.2019 02:43;07.03.2019 08:00;07.03.2019 08:00;07.03.2019 16:00;07.03.2019 16:00
74788;169295;в549са 750;37;Брянск;Москва;08.03.2019 18:00;08.03.2019 22:00;09.03.2019 09:00;09.03.2019 13:00;08.03.2019 13:55;08.03.2019 13:55;08.03.2019 20:56;08.03.2019 20:56;09.03.2019 09:00;09.03.2019 09:00;09.03.2019 13:00;09.03.2019 13:00
74788;169509;в549са 750;19;Ногинск;Казань;09.03.2019 23:59;10.03.2019 03:59;11.03.2019 09:00;11.03.2019 13:00;09.03.2019 18:00;09.03.2019 18:00;10.03.2019 06:30;10.03.2019 06:30;11.03.2019 00:05;11.03.2019 00:05;11.03.2019 11:14;11.03.2019 11:14
74788;169891;в549са 750;11;Казань;Ижевск;11.03.2019 19:00;11.03.2019 22:00;12.03.2019 11:00;12.03.2019 16:00;11.03.2019 11:14;11.03.2019 17:40;11.03.2019 18:20;11.03.2019 18:25;12.03.2019 02:20;12.03.2019 02:20;12.03.2019 13:20;12.03.2019 13:20
74788;170706;в549са 750;16;Ижевск;Москва;13.03.2019 11:00;13.03.2019 14:00;16.03.2019 12:00;16.03.2019 15:00;13.03.2019 09:00;13.03.2019 09:00;13.03.2019 09:50;13.03.2019 09:50;16.03.2019 07:57;16.03.2019 07:57;16.03.2019 12:00;16.03.2019 12:00
74788;172147;в549са 750;15;Москва;Ногинск;16.03.2019 22:18;16.03.2019 23:32;17.03.2019 03:00;17.03.2019 05:00;16.03.2019 20:30;16.03.2019 20:30;17.03.2019 01:17;17.03.2019 01:17;17.03.2019 03:07;17.03.2019 03:50;17.03.2019 07:00;17.03.2019 07:00
74708;166759;в523са 750;19;Ногинск;Липецк;02.03.2019 17:00;02.03.2019 21:00;03.03.2019 08:00;03.03.2019 12:00;02.03.2019 17:00;02.03.2019 17:00;02.03.2019 23:00;02.03.2019 23:00;03.03.2019 08:00;03.03.2019 08:00;03.03.2019 12:00;03.03.2019 12:00
74708;167267;в523са 750;48;Липецк;Владимир;04.03.2019 15:00;04.03.2019 15:18;05.03.2019 10:00;05.03.2019 11:00;04.03.2019 14:00;04.03.2019 16:00;04.03.2019 17:00;04.03.2019 17:00;05.03.2019 03:05;05.03.2019 10:55;05.03.2019 11:25;05.03.2019 11:30
74708;169067;в523са 750;19;Ногинск;Самара;06.03.2019 14:00;06.03.2019 18:00;08.03.2019 14:00;08.03.2019 15:00;06.03.2019 13:23;06.03.2019 13:23;07.03.2019 00:30;07.03.2019 00:30;08.03.2019 14:00;08.03.2019 14:00;08.03.2019 16:28;08.03.2019 16:28
74708;169289;в523са 750;0;Самара;Магнитогорск;08.03.2019 19:00;08.03.2019 20:18;10.03.2019 07:00;10.03.2019 09:00;08.03.2019 16:58;08.03.2019 16:58;08.03.2019 20:21;08.03.2019 20:21;10.03.2019 01:00;10.03.2019 01:00;10.03.2019 05:00;10.03.2019 05:00
74708;170049;в523са 750;0;Самара;Казань;11.03.2019 15:00;11.03.2019 17:00;12.03.2019 04:30;12.03.2019 06:30;11.03.2019 12:40;11.03.2019 12:40;11.03.2019 17:00;11.03.2019 17:00;12.03.2019 00:30;12.03.2019 00:30;12.03.2019 02:30;12.03.2019 02:30
74708;170391;в523са 750;16;Казань;Самара;12.03.2019 21:00;13.03.2019 00:00;13.03.2019 14:00;13.03.2019 17:00;12.03.2019 02:45;12.03.2019 02:45;12.03.2019 21:15;12.03.2019 21:15;13.03.2019 13:40;13.03.2019 13:40;13.03.2019 16:48;13.03.2019 16:48
74708;170720;в523са 750;0;Самара;Тольятти;13.03.2019 20:15;13.03.2019 22:15;14.03.2019 04:45;14.03.2019 06:45;13.03.2019 18:20;13.03.2019 18:20;13.03.2019 21:40;13.03.2019 21:40;14.03.2019 02:20;14.03.2019 02:20;14.03.2019 04:00;14.03.2019 04:00
74708;171096;в523са 750;0;Самара;Казань;14.03.2019 15:00;14.03.2019 17:00;15.03.2019 04:30;15.03.2019 06:30;14.03.2019 12:00;14.03.2019 12:00;14.03.2019 16:25;14.03.2019 16:25;15.03.2019 03:40;15.03.2019 03:40;15.03.2019 05:20;15.03.2019 05:20
